(13208, 20830674.886886902)
(13209, 3259647.688278929)
(13210, 21019514.204504356)
(13211, 4701182.401116108)
(13212, 6788990.336127727)
(13214, 8910963.332596919)
(13215, 1499211.3037287043)
(13219, 11302539.926371269)
(13224, 9105666.077783752)
(13302, 116437.38626562449)
(13303, 119577.1676680347)
(13304, 394798.0434521666)
(13308, 439912.2359919809)
(13309, 143211.1390591833)
(13310, 295422.3735104605)
(13312, 18933.51459170505)
(13313, 959642.1228159475)
(13314, 64476.24043262829)
(13315, 97740.91068078783)
(13316, 132232.2873418248)
(13317, 304478.6197913356)
(13318, 187795.39684427198)
(13319, 2549796.6543075964)
(13320, 82121.12434481138)
(13322, 270310.2614146421)
(13323, 992739.8392117419)
(13324, 64919.29344608164)
(13325, 29715.02671744619)
(13326, 193498.02110781218)
(13327, 61645.75023762548)
(13328, 266716.0101810995)
(13329, 229764.89952113305)
(13331, 2800000.0)
(13332, 167692.56798808865)
(13334, 162599.41315102633)
(13335, 143793.21992359063)
(13337, 139954.64052384844)
(13338, 14163.00930830317)
(13339, 58799610.31809903)
(13340, 472838.82402650523)
(13341, 2377622.3776223776)
(13342, 65565.6928505579)
(13343, 632134.8696727005)
(13346, 607453.905883518)
(13348, 145626.97269281125)
(13350, 58868818.13250587)
(13354, 229639.9167771749)
(13355, 129664.35271913312)
(13357, 1188604.3946226577)
(13360, 23949.482558124066)
(13361, 108002.79758702876)
(13363, 380153.3980541072)
(13365, 1344769.7651786774)
(13367, 150795.02106604737)
(13368, 1754193.2750694305)
(13402, 166568.84999628097)
(13403, 10523265.524029218)
(13406, 318034.76448977354)
(13407, 329060.57460264256)
(13408, 407923.7861122156)
(13409, 256601.68360536822)
(13411, 159453.05258066996)
(13413, 131757308.50890088)
(13416, 867255.3259253206)
(13417, 8564461.501385085)
(13418, 133484.93033657048)
(13420, 34341.897350766754)
(13421, 1260804.3119239686)
(13424, 796805.526233762)
(13425, 283649.79243170517)
(13428, 368399.3151152549)
(13431, 203721.95783004703)
(13433, 991031.1679302314)
(13436, 12224.586019488028)
(13437, 14067278.287461773)
(13438, 28805583.21993051)
(13439, 163412.55725800182)
(13440, 3567504.224304774)
(13450, 106227.8096234224)
(13452, 231753.58560946913)
(13454, 36336.10954114092)
(13456, 560555.0949329131)
(13459, 164909.2305307101)
(13460, 243247.31930909192)
(13461, 3106028.0922761355)
(13464, 100823.92394840394)
(13468, 167258.99591939972)
(13469, 772846.8868960936)
(13470, 39458.1551706919)
(13471, 151154.30651428946)
(13473, 80653.36384543446)
(13476, 440818.8355258691)
(13477, 242780.86418617747)
(13478, 332570.352437197)
(13480, 257405.73498811503)
(13483, 268860.6818558949)
(13485, 117686.6750301832)
(13486, 32600000.0)
(13489, 60857.02225295286)
(13490, 394459.82480303093)
(13491, 168461.63985955084)
(13492, 2967786.6162446644)
(13493, 99596.79656286162)
(13495, 5015697.448638229)
(13501, 15133324.486650275)
(13502, 18367224.084331166)
(13601, 951571072.3192021)
(13602, 650893.4984946935)
(13603, 7334270.657131112)
(13605, 209288.04299776183)
(13606, 244367.1834666706)
(13607, 1776855.43398865)
(13608, 151781.25769005175)
(13612, 469278.6995517171)
(13613, 14815539.46824931)
(13614, 137380.0281763744)
(13615, 4665624.151120704)
(13616, 1023333.0829433237)
(13617, 1007688.8109976583)
(13618, 90781.38150798644)
(13619, 356171.1428970322)
(13620, 2431038.508225364)
(13621, 239453.01563443994)
(13622, 43274021.35231317)
(13624, 182508361.20401338)
(13625, 112628.7248951145)
(13626, 90782.26440520718)
(13630, 137288.0452631033)
(13633, 56369.122661171576)
(13634, 294111.7846251293)
(13635, 78113.8844639853)
(13637, 477953.6813820917)
(13638, 1299938.442068484)
(13639, 56650.64595724204)
(13640, 12783018.867924528)
(13642, 207213.72857503404)
(13646, 9219875.900720578)
(13648, 48033.38272541612)
(13650, 117918.8801182071)
(13652, 76910.1135189038)
(13654, 638982.2811589544)
(13655, 1363676.4281617822)
(13656, 116008.33994944453)
(13658, 99973.35457728237)
(13659, 35140.330509919375)
(13660, 563247.3787849047)
(13661, 111610.10940774225)
(13662, 720956521.7391304)
(13664, 2100486.428436059)
(13665, 78808.2759054508)
(13667, 413745.4538076158)
(13668, 833877.5204505394)
(13669, 60200668.896321066)
(13670, 10975.226463588564)
(13672, 18454.33537554159)
(13673, 7934184.02085678)
(13675, 351277.0016751522)
(13676, 637777777.7777778)
(13679, 86186046.5116279)
(13680, 311500.73743542744)
(13681, 251773.50152664)
(13682, 1386390.2949517688)
(13684, 21921.136202531605)
(13685, 429585.75227423303)
(13687, 55842.813787649015)
(13690, 74590.67704705561)
(13691, 146147.57343259832)
(13693, 86189.92386670959)
(13694, 7582199.1899574855)
(13697, 482417.0511269017)
(13730, 529124.2832771073)
(13731, 148669.64338604963)
(13732, 213429319.37172773)
(13733, 639367.771181846)
(13734, 196390.26618738397)
(13736, 132670.52546096622)
(13739, 79209.57982102293)
(13740, 53257.642111144465)
(13743, 219003.1306629874)
(13744, 326431.19407497236)
(13746, 13546824.312788118)
(13748, 13769313.273617996)
(13750, 157540.7030643398)
(13752, 61326.03192812025)
(13753, 216064.74641709562)
(13754, 4257667.338546296)
(13755, 96127.44181706541)
(13756, 74076.51778011648)
(13757, 96805.96813888627)
(13760, 3330280.7264742875)
(13774, 68506.83057408725)
(13775, 120923.73575012753)
(13776, 86159.95654716578)
(13777, 252692.72425697217)
(13778, 204994.8787468044)
(13780, 204209.2110665368)
(13782, 67530.47234300686)
(13783, 103088803.0888031)
(13786, 167820.4928352585)
(13787, 126445993.03135888)
(13788, 115455.77711699119)
(13790, 2139984.371303419)
(13795, 692592.3421522817)
(13796, 217802.30775289872)
(13797, 219678.3147919954)
(13801, 80200.42993855661)
(13802, 284463.3487992121)
(13803, 155201.52947886137)
(13804, 119049.03267332671)
(13807, 178278.4840767873)
(13808, 154717.0259666014)
(13809, 245944.9482145645)
(13810, 101777.99694347123)
(13811, 256900.1043295279)
(13812, 694804.4723155336)
(13813, 97510.41050884765)
(13815, 462164.7700105477)
(13820, 738434.0364323722)
(13825, 220104.43642169528)
(13827, 1859345.031126122)
(13830, 149656.89331760898)
(13832, 106481.20614220844)
(13833, 418053.3823220503)
(13834, 1648044.69273743)
(13835, 124156.35714237587)
(13838, 1200750.8982482762)
(13839, 110702.8369473279)
(13841, 205127.409713888)
(13842, 10893416.927899685)
(13843, 151544.77746837385)
(13844, 80385.05775011328)
(13846, 94732.29430124683)
(13849, 198108.9152407265)
(13850, 1495924.8556779914)
(13856, 3955940.0875392687)
(13859, 840836.9561702186)
(13861, 173342.28400126955)
(13862, 6482142.000535407)
(13863, 170237.82570665402)
(13864, 172952.8270787831)
(13865, 292247706.42201835)
(13901, 16561105.983372727)
(13903, 1638029.1653524225)
(13904, 1379681.450435675)
(13905, 3989188.5105791213)
(14001, 508318.1233565195)
(14004, 904445.7094787105)
(14005, 226180.90691482637)
(14006, 1243339.8140539778)
(14008, 204161.0726486371)
(14009, 264880.00310085196)
(14011, 495702.84880255617)
(14012, 238322.35590830582)
(14013, 155839.61104711491)
(14020, 1197399.8964233163)
(14024, 91474.08427559408)
(14025, 424442.6449355012)
(14026, 2752986.8273256407)
(14028, 499411.19576574455)
(14030, 283680.4166632652)
(14031, 1840899.4063726636)
(14032, 1171678.8975042757)
(14033, 426569.1651432053)
(14034, 359013.0205721531)
(14036, 341272.18211769196)
(14037, 260833.1314449104)
(14039, 238633.59819300025)
(14040, 234710.07324394095)
(14042, 312683.61003745114)
(14043, 11070142.07025348)
(14047, 1822316.243176218)
(14048, 2325819.32587349)
(14051, 4584321.306638359)
(14052, 921128.9024990187)
(14054, 160466.24997179303)
(14055, 185971.40276045096)
(14057, 603876.0568947081)
(14058, 204574.29923678117)
(14059, 1187866.3962130826)
(14060, 99611.9630594769)
(14062, 166588.7934532656)
(14063, 996882.8472261282)
(14065, 186542.89768417223)
(14066, 127723.26496714615)
(14067, 839823.9169187527)
(14068, 6649566.89464296)
(14069, 548025.2585101376)
(14070, 458683.4979617814)
(14072, 2479009.5156051423)
(14075, 3646481.3024903927)
(14080, 276654.2293659072)
(14081, 1082285.1427951981)
(14082, 175181.76135802877)
(14085, 4231898.604791433)
(14086, 3224761.20849311)
(14091, 175218.31650111594)
(14092, 128757259.00116143)
(14094, 3354048.6072913255)
(14098, 216330.17865230687)
(14101, 169287.15179832277)
(14102, 1835235.6651762242)
(14103, 469874.5813439749)
(14105, 362660.14312605734)
(14108, 738138.2426763121)
(14111, 327145.99280317855)
(14113, 139224.434739883)
(14120, 1274011299.4350283)
(14125, 368263.11942231574)
(14127, 2647228.1548233964)
(14129, 174765.10515345057)
(14131, 435218.8698643679)
(14132, 876091.3981153468)
(14134, 23744292.23744292)
(14136, 711951.3762530761)
(14138, 129919.71116363123)
(14139, 322253.52420245286)
(14141, 362970.52484889736)
(14143, 243434.78053371972)
(14145, 198063.36142413676)
(14150, 9635978.017318217)
(14167, 172087.3491790978)
(14170, 530757.0950452223)
(14171, 142013.85076060484)
(14172, 458549.6218756829)
(14174, 818140.0600995464)
(14201, 35723012.87067768)
(14202, 16851439.330940552)
(14203, 7908925.158496229)
(14204, 18091738.91774306)
(14206, 13895250.263160009)
(14207, 981333333.3333333)
(14208, 34280872.04375626)
(14209, 24474293.65446966)
(14210, 15636506.037943056)
(14211, 22480768.90572911)
(14212, 18923927.270657863)
(14213, 374082568.80733943)
(14214, 22111870.971781787)
(14215, 30255674.40449671)
(14216, 28523724.627987355)
(14217, 27820234.83690565)
(14218, 137092535.12100634)
(14219, 6025033.974381071)
(14220, 23496061.03719393)
(14221, 8205426.935005297)
(14222, 40862992.895669326)
(14223, 22715428.250716593)
(14224, 6950011.455871373)
(14225, 9202856.482852116)
(14226, 14225927.186117725)
(14227, 9200843.181513792)
(14228, 120422868.62434901)
(14301, 17647731.074849676)
(14303, 3519736.842105263)
(14303, 7123409.708608356)
(14304, 4738966.958535716)
(14305, 7358717.672244857)
(14411, 429020.7759920317)
(14414, 164562211.98156682)
(14415, 539879.508709647)
(14416, 367204.3865195104)
(14418, 115611.26380038568)
(14420, 2525938.7885317663)
(14422, 261386.7115782981)
(14423, 111345707.65661253)
(14424, 730157.897625412)
(14425, 1671070.5672970382)
(14427, 199396.18692356962)
(14428, 543570.7252251327)
(14432, 546701.3362770805)
(14433, 577396.948864384)
(14435, 280701.6338247664)
(14437, 332527.4991356907)
(14441, 2764075.5230481373)
(14445, 12307649.805232476)
(14450, 4470544.372306379)
(14454, 753206.7916900605)
(14456, 5393873.320372499)
(14462, 185809.11928463206)
(14464, 898135.509358264)
(14466, 368964.0887831912)
(14467, 3486727.64961623)
(14468, 1146687.7056898833)
(14469, 341501.0839365192)
(14470, 455214.54910220916)
(14471, 313484.552086655)
(14472, 628564.9200535311)
(14475, 532243.9769997817)
(14476, 295064.8343071676)
(14477, 226659.20558304025)
(14478, 1230858.9852320072)
(14480, 2013069.2418486404)
(14481, 306001.46208171116)
(14482, 435814.61862850224)
(14485, 422901.41491098655)
(14487, 649481.6866645941)
(14489, 358285.2721936853)
(14502, 1048532.921883954)
(14504, 4518876.470760133)
(14505, 438451.14956639434)
(14506, 1396701.0448377929)
(14507, 158519.7377607157)
(14510, 227782.4192549714)
(14512, 157652.17475514824)
(14513, 981932.6776108318)
(14514, 7957612.541864963)
(14516, 271667.1807092179)
(14517, 308952.2201051488)
(14519, 997351.0473305553)
(14521, 219726.5935868166)
(14522, 733788.5660935214)
(14525, 203375.3926422829)
(14526, 3886824.403228003)
(14527, 10188721.831998944)
(14530, 423232.52782250923)
(14532, 382788.6607476534)
(14533, 232063.6281338162)
(14534, 22749499.961270977)
(14536, 130461.8063092241)
(14541, 328079.9227800455)
(14543, 416239.961281232)
(14544, 263576.2797406189)
(14545, 291549.6114637981)
(14546, 420553.0501024241)
(14548, 555765.1973790484)
(14550, 217929.3001619511)
(14551, 467770.79115346185)
(14555, 20207468.87966805)
(14559, 3448496.4750166866)
(14560, 207979.3727518958)
(14561, 219667.67398697682)
(14564, 1231210.4846407194)
(14568, 921135.9580225184)
(14569, 285310.20399013505)
(14571, 255203.51503780202)
(14572, 228294.61228758795)
(14580, 3956577.2161783315)
(14585, 209740.7080496736)
(14586, 3341381.623508783)
(14589, 644120.323054144)
(14590, 170187500.0)
(14591, 192613.7476189117)
(14604, 18006198.34710744)
(14605, 25099322.457623743)
(14606, 1095155038.7596898)
(14607, 31760543.940672405)
(14608, 27129588.677576296)
(14609, 20452657.557913005)
(14610, 11504816.778133977)
(14611, 20834306.423352245)
(14612, 1547757847.5336323)
(14613, 30437657.56085465)
(14614, 13600000.0)
(14615, 9404159.81755965)
(14616, 319529675.2519597)
(14617, 9702368.179944891)
(14618, 209485335.11255723)
(14619, 36788988.99498139)
(14620, 19297148.142320402)
(14621, 33249035.294025067)
(14622, 8455608.405047944)
(14623, 363275401.0695187)
(14624, 4363819.111185653)
(14625, 4733904.178888437)
(14626, 7218333.379787994)
(14701, 1576288.7166482676)
(14706, 680181.1833162128)
(14708, 63208.22135173718)
(14709, 119982.61619945097)
(14710, 235878.60114660987)
(14711, 491261.74431300553)
(14712, 434303.58990513155)
(14714, 143063.74385773294)
(14715, 193766.51635595367)
(14716, 893611.5697363932)
(14717, 215858.76320395496)
(14718, 256129.37244988163)
(14719, 133781.0145191613)
(14721, 6117021.276595745)
(14723, 114783.20864360992)
(14724, 115553.74834750178)
(14726, 7579432.87842674)
(14727, 174619.35543734557)
(14728, 140566.68689499915)
(14729, 90993.84572530973)
(14731, 117650.58061233396)
(14733, 480030.0366303119)
(14735, 81390532.5443787)
(14736, 199068.19144430326)
(14737, 139861.38657697118)
(14738, 196235.6614536564)
(14739, 132471.2193384799)
(14740, 232180.02112821967)
(14741, 106068.09753077659)
(14743, 121620.6611334609)
(14744, 52878787.878787875)
(14747, 180432.3091914536)
(14748, 321327.62581957923)
(14750, 1297964.3426379526)
(14753, 104081.99590348975)
(14754, 184802.220064811)
(14755, 141459.14918337177)
(14757, 257340.3056541584)
(14760, 2168284.767219184)
(14767, 152393.931305808)
(14769, 353602.4354319644)
(14770, 321397.6883663799)
(14772, 188852.76053469963)
(14775, 162984.53529235133)
(14777, 251881.463903347)
(14779, 498675.83294043073)
(14781, 107159.89952302528)
(14782, 146458.03056343034)
(14783, 70192.50953795562)
(14784, 127576.50823714459)
(14787, 453008.966764481)
(14801, 177560.70508626287)
(14802, 12493805.972855054)
(14803, 169203.32330316017)
(14804, 91042.7646763676)
(14805, 131821.28724445694)
(14806, 124702.89631132789)
(14807, 141977.5178877364)
(14808, 731729.0596724428)
(14809, 161549.05796072548)
(14810, 348399.4771639313)
(14812, 165133.28839251623)
(14813, 144994.3713990547)
(14814, 1034249.1249588255)
(14815, 165014.11254416005)
(14816, 344350.5647680368)
(14817, 186168.6691271177)
(14818, 147534.27529811225)
(14819, 63792.01123853364)
(14820, 89165.50414107802)
(14821, 200664.3479459243)
(14822, 104255.22749890818)
(14823, 155187.71574720013)
(14824, 92141.99979125353)
(14825, 186007.91393844938)
(14826, 130146.96446594376)
(14830, 18401.394729378106)
(14830, 1459408.9121874762)
(14837, 44251.14864403779)
(14838, 186402.34889831065)
(14838, 133838862.5592417)
(14839, 66778.41314111592)
(14840, 182233.23043496173)
(14841, 259852.45492411882)
(14842, 210262.1843909693)
(14843, 476046.0475914654)
(14845, 915291.1120681847)
(14846, 82988.6040509965)
(14847, 213012.3544500706)
(14850, 1715830.292282019)
(14855, 129453.95751987342)
(14858, 136340.16581284846)
(14859, 97867.53396260223)
(14860, 142952.15601845086)
(14861, 152922.50260071727)
(14864, 335924.9502024031)
(14865, 412856.02299451263)
(14867, 299681.69918285747)
(14869, 254714.9059976303)
(14870, 538662.9574740925)
(14871, 341298.5509074062)
(14872, 642681.0315614812)
(14873, 120477.09520274281)
(14874, 786923.2246225128)
(14877, 28576.54526955913)
(14878, 175707.50392529665)
(14879, 223177.24545113492)
(14880, 122176.6159670334)
(14881, 223085.12789052096)
(14882, 406999.15142910846)
(14883, 201162.5209321373)
(14884, 42832.4251185658)
(14885, 72408.32923047115)
(14886, 328818.7023780755)
(14889, 142969.3088953526)
(14891, 281447.8262276406)
(14892, 721942.2211717468)
(14894, 421228.7712577126)
(14895, 298709.4793726132)
(14897, 144663.7954347649)
(14898, 105477.25629933107)
(14901, 244678362.57309943)
(14903, 1260145.9484484235)
(14904, 8721523.974943511)
(14905, 8083036.94045912)
